59;0.0004;1.3e-07;0.0013000000000000002;6153.846153846153;8.0;8.0;37.59401107535524
60;0.0004;1.3e-07;0.0013000000000000002;6153.846153846153;8.0;8.0;34.331566282872245
61;0.0004;1.3e-07;0.0013000000000000002;6153.846153846153;8.0;8.0;33.39651996012334
62;0.00030000000000000003;1e-07;0.0007;14285.714285714286;11.0;10.0;36.62581753848118
63;0.00030000000000000003;1e-07;0.0007;14285.714285714286;11.0;10.0;34.50004078728108
64;0.0004;1.3e-07;0.0013000000000000002;6538.461538461538;8.0;8.5;32.07006405602672
65;0.00030000000000000003;1e-07;0.0007;14285.714285714286;11.0;10.0;29.623360040893253
66;0.0004;1.3e-07;0.0013000000000000002;6538.461538461538;8.0;8.5;27.125450292663622
67;0.0004;1.3e-07;0.0013000000000000002;6538.461538461538;8.0;8.5;25.8350439861587
68;0.0004;1.3e-07;0.0013000000000000002;6153.846153846153;8.0;8.0;23.82004978291929
69;0.0004;1.3e-07;0.0013000000000000002;6153.846153846153;8.0;8.0;27.99305635704646
70;0.0006000000000000001;1.1e-07;0.0015;6666.666666666667;9.0;10.0;59.823434853457044
71;0.0006000000000000001;1.1e-07;0.0015;6666.666666666667;9.0;10.0;55.73056459915697
72;0.0006000000000000001;1.1e-07;0.0015;6666.666666666667;9.0;10.0;53.5443802525477
73;0.0006000000000000001;1.1e-07;0.0015;6666.666666666667;9.0;10.0;53.86890755670471
74;0.0006000000000000001;1e-07;0.0013000000000000002;7692.3076923076915;10.0;10.0;62.29960864749469
75;0.0006000000000000001;1.1e-07;0.0016;6250.0;9.0;10.0;60.44710037062287
76;0.0006000000000000001;1.1e-07;0.0016;6250.0;9.0;10.0;55.49189230039502
77;0.0007;1.1e-07;0.0017000000000000001;5000.0;9.0;8.5;64.39413935710962
78;0.0006000000000000001;1e-07;0.0014;7142.857142857143;10.0;10.0;65.58246267027835
79;0.0006000000000000001;1e-07;0.0014;7142.857142857143;10;10.0;66.44382195743458
